transect,distance_m,xFRF,yFRF,wavelength_m,wavelength_smoothed_m,axial_bearing_deg,near_pier,h_wr17,h_wr17_lo,h_wr17_hi,h_awac,h_awac_lo,h_awac_hi,implied_eta_wr17,implied_eta_awac,z_p95,z_p5,z_p50,survey_points
3,600.0,628.7530029148664,3235.888533734132,95.07601314665045,100.01852545687402,68.19859051364803,False,7.977024627307029,12.091216754848537,6.45961040374729,9.805061405951173,12.091216754848537,7.977024627307029,,,,,,
3,650.0,678.7172494659035,3238.4598746999027,95.07601314665045,100.50280391943109,68.19859051364803,False,8.061351547898104,12.234260993256154,6.525910387924006,9.913383819738801,12.234260993256154,8.061351547898104,,,,,,
3,700.0,728.6816050619151,3241.030919618672,113.77777777777767,101.30993469035953,89.99999999999966,False,8.20314870970024,12.475779689380634,6.6372937588136445,10.095799722402365,12.475779689380634,8.20314870970024,,,,,,
3,850.0,878.5753260913378,3248.742278092341,102.39999999999988,113.27848959380958,89.99999999999969,False,10.49925610231687,16.58215596085005,8.422826842128721,13.100248147140125,16.58215596085005,10.49925610231687,,,,,,
3,900.0,928.5401178329084,3251.3121388086374,109.43546878142905,116.00342720000776,85.91438322002486,False,11.076019312361083,17.68124144624894,8.86583344692003,13.871269382540858,17.68124144624894,11.076019312361083,,,,,,
3,950.0,978.5050186019032,3253.8817034654317,127.99999999999986,117.63838976372668,89.99999999999962,False,11.43239664489849,18.376465144803465,9.138426138791575,14.351274353877432,18.376465144803465,11.43239664489849,,,,,,
3,1000.0,1028.4700283917439,3256.450972059071,124.17824001860234,121.12841670949425,75.96375653207325,False,12.220002273548904,19.961249178717658,9.737735121844263,15.422368178587465,19.961249178717658,12.220002273548904,,,,,,
3,1050.0,1078.4351472002334,3259.019944586957,124.17824001860234,123.21134989897591,75.96375653207325,False,12.708136237072848,20.980397416890494,10.10697381263845,16.093661490020356,20.980397416890494,12.708136237072848,,,,,,
3,1100.0,1128.4003750234688,3261.5886210453905,119.85013472883753,118.4175592755984,69.44395478041629,False,11.605023657450404,18.717942575561754,9.270152899881685,14.584806925503003,18.717942575561754,11.605023657450404,,,,,,
3,1150.0,1178.3657118555957,3264.1570014288236,119.85013472883753,113.47384573295471,69.44395478041629,False,10.539903578483829,16.658611213734936,8.454121743690541,13.154356470787977,16.658611213734936,10.539903578483829,,,,,,
