row,col,offset_row,offset_col,distance_bins,window_overlap_to_peak,amplitude_correlation_to_peak,residual_correlation_to_peak,peak_relative_phase_resultant,signed_slope_rad_s,slope_difference_to_peak,endpoint_msc,min_adjacent_msc
134,60,1,-5,5.0990195135927845,0.004085534792803808,0.717499417272749,0.04657996346648337,0.7210615234143943,0.5083208838044989,0.09625523460137991,0.23676831577988525,0.31083921579282664
134,61,1,-4,4.123105625617661,0.004474733523045702,0.0153481509615645,0.4181000132146301,0.446093600778314,-0.41652561742018696,-0.828591266623306,0.11698648842815847,0.5269067756346144
134,62,1,-3,3.1622776601683795,0.004794364801640829,0.5521957290817279,-0.536670420153708,0.8987071082583464,0.43389656218957107,0.021830912986452067,0.19904260548427485,0.5161989684203621
134,63,1,-2,2.23606797749979,0.005032080999230324,0.31646347315493034,0.3230706652785549,0.8811233350188035,0.4463676835236589,0.03430203432053991,0.37114096891823534,0.5004724181457775
134,64,1,-1,1.4142135623730951,0.005178574676069339,0.593972821484761,0.07680206007600066,0.8282049965818018,0.47260733600047444,0.06054168679735544,0.20830047220746792,0.5191075996144523
134,65,1,0,1.0,0.06977580292309772,0.7027585656634185,-0.12553717470539358,0.7852854078605643,0.23082601156492044,-0.18123963763819856,0.2908996707849578,0.6816697038523
134,66,1,1,1.4142135623730951,0.00517857467606934,0.8618887713676866,0.2917271861887177,0.9405814028359969,0.3698932696979306,-0.04217237950518837,0.35395177181659754,0.7184919894449662
134,67,1,2,2.23606797749979,0.005032080999230325,0.5361876832099972,-0.37828853389807354,0.773323252401119,0.3413441696602474,-0.07072147954287161,0.578628000189024,0.5096538660767835
134,68,1,3,3.1622776601683795,0.004794364801640826,0.3498816641705766,0.7072697469000886,0.5680900196968856,-0.048104322681111186,-0.4601699718842302,0.3445826324949184,0.08437824334758097
134,69,1,4,4.123105625617661,0.004474733523045706,0.647292706739543,0.5095813027586837,0.7619704319288532,0.3818587312711964,-0.030206917931922594,0.15470733264858752,0.03850996717460945
134,70,1,5,5.0990195135927845,0.004085534792803804,0.1085407602714815,0.10980433280639612,0.2669176351664895,0.48570298772943615,0.07363733852631715,0.09048659384447424,0.023677203116083227
