time_start_s,time_stop_s,centre_uniform_output_k_s,centre_uniform_time_s,support_duration_s,point,plan,look_index,k_row_cycles_per_m,k_col_low_cycles_per_m,k_col_high_cycles_per_m,frequency_supported,declared_processed_frequency_supported,required_frequency_min_hz,required_frequency_max_hz,within_processing_time_guard,kernel_status,error,requested_angle_low_rad,requested_angle_high_rad,available_angle_low_rad,available_angle_high_rad
1.2282507331386956,2.567651425245137,1.8987600433802354,1.8979510791919163,1.3394006921064414,ROI_corner_0,two_nonoverlap,1,64.73675320801252,0.0,1.091677404463252,True,True,9767548473.980165,9768415372.643925,True,geometry_identified_not_vendor_exact,,,,,
1.2795069811748625,2.567651425245137,1.9243274803881285,1.9235792032099996,1.2881444440702745,ROI_corner_0,two_nonoverlap,1,67.30335913233846,0.0,1.091677404463252,True,False,10154800638.721788,10155621192.998144,True,geometry_identified_not_vendor_exact,,,,,
,,,,,ROI_corner_0,three_nonoverlap,0,62.17014728368656,-1.1111673204222876,-0.3704294586003051,False,,,,False,not_identifiable_outside_geometry_support,band outside geometric support,-0.017871101693554572,-0.005958246703156359,-0.014335734357227615,0.03212175943687386
,,,,,ROI_corner_0,three_nonoverlap,0,64.73675320801252,-1.1111673204222876,-0.3704294586003051,False,,,,False,not_identifiable_outside_geometry_support,band outside geometric support,-0.01716271147224295,-0.005722026475209748,-0.014335734357227615,0.03212175943687386
,,,,,ROI_corner_0,three_nonoverlap,0,67.30335913233846,-1.1111673204222876,-0.3704294586003051,False,,,,False,not_identifiable_outside_geometry_support,band outside geometric support,-0.016508334689060628,-0.005503822142182847,-0.014335734357227615,0.03212175943687386
2.095664210262991,3.0385881448897902,2.5675277071265206,2.567126177576391,0.942923934626799,ROI_corner_0,three_nonoverlap,1,62.17014728368656,-0.3704294586003051,0.3703084032216775,True,True,9380296310.031986,9380622926.169857,True,geometry_identified_not_vendor_exact,,,,,
2.114399984515493,3.0199398843433003,2.567540256353386,2.567169934429397,0.9055398998278075,ROI_corner_0,three_nonoverlap,1,64.73675320801252,-0.3704294586003051,0.3703084032216775,True,True,9767548474.141153,9767870538.957062,True,geometry_identified_not_vendor_exact,,,,,
2.1317050972048026,3.0027122460195623,2.567551287664335,2.5672086716121827,0.8710071488147597,ROI_corner_0,three_nonoverlap,1,67.30335913233846,-0.3704294586003051,0.3703084032216775,True,False,10154800638.253508,10155118605.547619,True,geometry_identified_not_vendor_exact,,,,,
1.1479023325825397,2.095664210262991,1.6221880672838174,1.6217832714227653,0.9477618776804515,ROI_corner_0,three_nonoverlap,2,62.17014728368656,0.3703084032216775,1.11104626504366,True,True,9380337608.193636,9381252705.04435,True,geometry_identified_not_vendor_exact,,,,,
1.204398874014559,2.114399984515493,1.6597726435832798,1.6593994292650258,0.9100011105009338,ROI_corner_0,three_nonoverlap,2,64.73675320801252,0.3703084032216775,1.11104626504366,True,True,9767585224.066908,9768452733.71217,True,geometry_identified_not_vendor_exact,,,,,
1.2565711196211642,2.1317050972048026,1.6944832979188895,1.6941381084129834,0.8751339775836384,ROI_corner_0,three_nonoverlap,2,67.30335913233846,0.3703084032216775,1.11104626504366,True,False,10154833293.535713,10155656845.06212,True,geometry_identified_not_vendor_exact,,,,,
,,,,,ROI_corner_1,two_nonoverlap,0,62.17014728368656,-1.091677404463252,0.0,False,,,,False,not_identifiable_outside_geometry_support,band outside geometric support,-0.017557706899550742,0.0,-0.01718132871329556,0.02924135745414909
2.341167166965086,3.6736083707990796,3.008189216607977,3.007387768882083,1.3324412038339934,ROI_corner_1,two_nonoverlap,0,64.73675320801252,-1.091677404463252,0.0,True,True,9749634970.655348,9751214247.908438,True,geometry_identified_not_vendor_exact,,,,,
2.341167166965086,3.6229719536814384,2.982811208749413,2.9820695603232625,1.2818047867163522,ROI_corner_1,two_nonoverlap,0,67.30335913233846,-1.091677404463252,0.0,True,False,10136176921.48958,10137708388.132072,True,geometry_identified_not_vendor_exact,,,,,
0.9434364825315706,2.341167166965086,1.643181030273571,1.6423018247483285,1.3977306844335156,ROI_corner_1,two_nonoverlap,1,62.17014728368656,0.0,1.091677404463252,True,True,9363072763.430864,9364073702.447979,True,geometry_identified_not_vendor_exact,,,,,
