transect,distance_m,xFRF,yFRF,wavelength_m,wavelength_smoothed_m,axial_bearing_deg,near_pier,h_wr17,h_wr17_lo,h_wr17_hi,h_awac,h_awac_lo,h_awac_hi,z_p95,survey_points,implied_eta_awac,z_p50,z_p5,implied_eta_wr17
1,1000.0,1064.4227565860451,3679.356724010289,124.17824001860234,113.70581698997364,75.96375653207325,False,10.588308830308923,16.74985134740143,8.49137487275824,13.218836387865023,16.74985134740143,10.588308830308923,,,,,,
1,1050.0,1114.401103135357,3681.6994274077,119.85013472883753,114.13366471109558,69.44395478041629,False,10.677985753445192,16.91944534756225,8.560349162070333,13.338422906810067,16.91944534756225,10.677985753445192,,,,,,
1,1100.0,1164.3795566454044,3684.041834448949,103.97144730968249,111.2123831646694,66.03751102542165,False,10.075859002715141,15.794328264868595,8.096188491309427,12.538647739323865,15.794328264868595,10.075859002715141,,,,,,
1,1150.0,1214.358117109608,3686.383945130383,104.03104688311235,107.97091895118619,61.69924423399351,False,9.434952983754563,14.629777584912876,7.599477730397438,11.695295885486232,14.629777584912876,9.434952983754563,,,,,,
1,1200.0,1264.336784524311,3688.7257594490516,104.03104688311235,102.87330334532274,61.69924423399351,False,8.482301970042025,12.954958246953224,6.856199390305248,10.45592130063172,12.954958246953224,8.482301970042025,,,,,,
1,1300.0,1364.2944401927703,3693.408498984753,99.45967230538379,107.68462550095634,60.94539590092275,False,9.379685312758147,14.530842961149435,7.55651776812704,11.622939500694885,14.530842961149435,9.379685312758147,,,,,,
1,1350.0,1414.2734284377514,3695.7494241955337,113.77777777777767,115.40782548864092,89.99999999999966,False,10.948136561219588,17.43484343707457,8.767803362389314,13.699702835411511,17.43484343707457,10.948136561219588,,,,,,
1,1400.0,1464.2525236154358,3698.0900530303,113.4700050375516,119.21781784058388,77.19573393471298,False,11.784226318322172,19.075823221702667,9.406678157720002,14.827955415123547,19.075823221702667,11.784226318322172,,,,,,
1,1450.0,1514.2317257260565,3700.430385485656,134.9238468338506,126.21744082917823,71.56505117707773,False,13.437497800719672,22.56324010782727,10.655498802882656,17.108028765734325,22.56324010782727,13.437497800719672,,,,,,
1,1500.0,1564.2110347613293,3702.770421556851,134.45778724835563,130.35344272329382,66.80140948635159,False,14.491519417257981,25.000073567610407,11.441311358518146,18.59974313476553,25.000073567610407,14.491519417257981,,,,,,
1,1550.0,1614.19045072004,3705.1101612442812,134.45778724835563,133.0834946136482,66.80140948635159,False,15.221142359251413,26.812290115282824,11.980408106761333,19.651783657184886,26.812290115282824,15.221142359251413,,,,,,
1,1600.0,1664.1699735963332,3707.4496045424,134.45778724835563,132.6234065585976,66.80140948635159,False,15.096220547643078,26.493705002911657,11.888393424879306,19.470466515365402,26.493705002911657,15.096220547643078,,,,,,
1,1650.0,1714.1496033867847,3709.788751444862,127.12026448932349,128.66832340031945,65.55604521958325,False,14.054804153976017,23.96679467856308,11.116721513595747,17.977808307380194,23.96679467856308,14.054804153976017,,,,,,
1,1750.0,1814.1091836921732,3714.466156065392,118.6374546152431,122.143353434603,79.99202019855836,False,12.4561259468176,20.4504743629055,9.916557537718115,15.74635506403791,20.4504743629055,12.4561259468176,,,,,,
1,1800.0,1864.0891341995368,3716.804413772668,118.6374546152431,120.48093437109563,79.99202019855836,False,12.071056679648562,19.656130271644624,9.624732036655763,15.218694243452461,19.656130271644624,12.071056679648562,,,,,,
1,1850.0,1914.0691916044902,3719.1423750747817,124.17824001860234,119.9459119542677,75.96375653207325,False,11.94896372830165,19.40796481605927,9.53198519854366,15.052134540535686,19.40796481605927,11.94896372830165,,,,,,
1,1900.0,1964.0493559028853,3721.4800399672863,120.47058823529395,119.77958548861027,61.92751306414691,False,11.911187724777745,19.33152967918486,9.50326778559284,15.000671743699831,19.33152967918486,11.911187724777745,,,,,,
1,1950.0,2014.0296270896044,3723.8174084468815,117.80582228695597,121.45440820943149,57.52880770915146,False,12.295489335337535,20.1169042646751,9.794946345822689,15.525796449125464,20.1169042646751,12.295489335337535,,,,,,
1,2000.0,2064.010005161482,3726.154480512115,117.80582228695597,122.02107384958087,57.52880770915146,False,12.42750501159001,20.390805723728235,9.894903249775039,15.70701128192527,20.390805723728235,12.42750501159001,,,,,,
1,2050.0,2113.9904901138766,3728.4912561570404,127.01156821934926,122.40869525315262,60.255118703057654,False,12.518396081717416,20.580652893445997,9.96365031269753,15.832024767867109,20.580652893445997,12.518396081717416,,,,,,
1,2100.0,2163.9710819453294,3730.8277353813064,127.01156821934926,123.94298624188484,60.255118703057654,False,12.882904502940432,21.352826336390525,10.238760040805635,16.335459246217173,21.352826336390525,12.882904502940432,,,,,,
1,2550.0,2613.80121718462,3751.842708847415,114.4866804479891,nan,63.434948822921854,False,nan,nan,nan,nan,nan,nan,,,,,,
2,400.0,475.8313593870715,3421.9788225474663,87.48622415019622,91.35454247330496,70.01689347809987,False,6.5603208903306856,9.748883133372363,5.339153377780702,8.00235851639002,9.748883133372363,6.5603208903306856,,,,,,
2,450.0,525.8016403517286,3424.4433110524838,90.77600403004124,94.57602070121422,77.19573393471306,False,7.06715958477018,10.574260589627338,5.741426756712552,8.643675748347091,10.574260589627338,7.06715958477018,,,,,,
2,500.0,575.7720293969221,3426.9075033877066,95.80139923967745,96.45510602290787,79.21570213243716,False,7.373558436041718,11.079857929929972,5.98385011964762,9.033293112944875,11.079857929929972,7.373558436041718,,,,,,
2,550.0,625.7425265226524,3429.371399553135,104.24045538494197,101.71341674842417,75.25643716352906,False,8.274623180930485,12.597995907041982,6.693389572597222,10.187877899515064,12.597995907041982,8.274623180930485,,,,,,
2,600.0,675.7131317206221,3431.8349995398717,103.97144730968249,107.11938039980711,66.03751102542165,False,9.271194449916008,14.337292975983615,7.472128924947478,11.481069831073917,14.337292975983615,9.271194449916008,,,,,,
2,650.0,725.6838449898621,3434.2983033490655,113.77777777777767,113.5591005518716,89.99999999999966,False,10.55767602961117,16.692086445762644,8.467801426430874,13.17802522780636,16.692086445762644,10.55767602961117,,,,,,
