run,transect,distance_m,E,N,depth_mean_m,reference_gauge,gauge_depth_m,lambda_sar_radial_m,lambda_sar_paper_m,sar_paper_identifiable,lambda_pred_m,rel_err_radial,rel_err_paper,uncertainty_max_m,legacy_fraction
near,24,3000.0,434342.2109880816,4008304.551842388,16.011117935180664,waverider-17m,18.0,151.47652744531806,142.0032502336585,False,122.26865671641777,0.23888273179154318,0.16140353584657352,0.300119549036026,1.0
near,24,3050.0,434388.98594957194,4008322.218278859,16.147079467773438,waverider-17m,18.0,128.40361802305839,114.4866804479891,False,123.49748743718578,0.03972656195429081,-0.07296348432821209,0.300119549036026,1.0
near,24,3100.0,434435.76091106224,4008339.88471533,16.290380477905273,waverider-17m,18.0,93.38253875311328,98.13144038399065,True,136.68520578420453,-0.31680580778768774,-0.28206246008131763,0.300119549036026,1.0
near,24,3150.0,434482.5358725526,4008357.5511518004,16.43643569946289,waverider-17m,18.0,113.97881927083128,98.13144038399065,True,138.84745762711847,-0.1791076248804866,-0.2932427999688164,0.300119549036026,1.0
near,24,3200.0,434529.3108340429,4008375.2175882715,16.593944549560547,waverider-17m,18.0,108.67105995494492,138.7080625108164,True,138.84745762711847,-0.21733489534402362,-0.001003944319070027,0.300119549036026,1.0
near,24,3250.0,434576.08579553326,4008392.884024742,16.742462158203125,waverider-17m,18.0,148.1077806436063,134.45778724835563,False,138.84745762711847,0.06669422094394317,-0.031615057659546864,0.300119549036026,1.0
near,24,3300.0,434622.86075702356,4008410.550461213,16.889101028442383,waverider-17m,18.0,166.6646225385791,142.61401971997583,True,138.84745762711847,0.20034335080275611,0.02712733929181943,0.300119549036026,1.0
near,24,3350.0,434669.6357185139,4008428.216897684,17.01656150817871,waverider-17m,18.0,189.79042867908433,161.90861620062083,True,138.84745762711847,0.36689883936352397,0.16608988718708995,0.300119549036026,1.0
near,24,3400.0,434716.4106800042,4008445.8833341547,17.141887664794922,waverider-17m,18.0,189.76289286587692,161.90861620062083,True,126.0307692307691,0.5056870161477067,0.28467529944340386,0.300119549036026,1.0
near,24,3450.0,434763.1856414946,4008463.549770626,17.2535343170166,waverider-17m,18.0,133.4173872261389,152.64890726398542,True,138.84745762711847,-0.039108173053929995,0.09940008893739627,0.300119549036026,1.0
near,24,3500.0,434809.9606029849,4008481.2162070964,17.36310386657715,waverider-17m,18.0,105.90805402060333,137.38401653758697,True,126.03076923076911,-0.15966509871347379,0.09008313903114762,0.300119549036026,1.0
near,24,3550.0,434856.73556447524,4008498.8826435674,17.46401596069336,waverider-17m,18.0,112.74706754712943,114.4866804479891,False,126.0307692307691,-0.1054004650191136,-0.0915973841407105,0.300119549036026,1.0
near,24,3600.0,434903.51052596554,4008516.549080038,17.572669982910156,waverider-17m,18.0,121.90844317605176,107.27889343020712,False,115.3802816901407,0.05657952459712967,-0.07021466875674864,0.300119549036026,1.0
near,24,3650.0,434950.2854874559,4008534.215516509,17.682331085205078,waverider-17m,18.0,113.81496252783536,111.06839440315186,False,115.3802816901407,-0.013566608950644432,-0.03737109342971301,0.300119549036026,1.0
near,24,3700.0,434997.0604489462,4008551.88195298,17.791461944580078,waverider-17m,18.0,116.19103521640227,116.77991750702667,False,141.97573656845736,-0.181613436036814,-0.17746566892633708,0.300119549036026,1.0
near,24,3750.0,435043.83541043656,4008569.5483894506,17.91386604309082,waverider-17m,18.0,108.44425049133179,113.08188270064278,False,143.71929824561389,-0.24544405786060564,-0.21317537671671816,0.300119549036026,1.0
near,24,3800.0,435090.61037192686,4008587.2148259217,18.036680221557617,waverider-17m,18.0,106.63481727274252,127.99999999999986,False,143.71929824561389,-0.2580341083317468,-0.10937500000000011,0.300119549036026,1.0
near,24,3850.0,435137.3853334172,4008604.8812623923,18.157089233398438,waverider-17m,18.0,170.26575933505848,168.0722340604447,False,143.71929824561389,0.18471048365458298,0.16944791765690415,0.300119549036026,1.0
near,24,3900.0,435184.1602949075,4008622.5476988633,18.287004470825195,waverider-17m,18.0,169.05901189472507,165.57098669146978,False,143.71929824561386,0.17631392553702896,0.1520442189225817,0.300119549036026,1.0
near,24,3950.0,435230.9352563979,4008640.214135334,18.4169979095459,waverider-17m,18.0,166.3332069655016,152.8377124162543,False,143.71929824561386,0.157347753544141,0.063445997036927,0.300119549036026,1.0
near,24,4000.0,435277.7102178882,4008657.880571805,18.539989471435547,waverider-17m,18.0,177.9632262467644,169.6228240509641,False,143.71929824561386,0.2382695185626933,0.18023693492492265,0.300119549036026,1.0
near,24,4050.0,435324.48517937853,4008675.5470082755,18.657968521118164,waverider-17m,18.0,223.04155132468514,30.104628840338133,True,143.71929824561389,0.5519248566292805,-0.7905317573365143,0.300119549036026,1.0
near,24,4100.0,435371.26014086884,4008693.2134447466,18.78258514404297,waverider-17m,18.0,268.1204413822233,255.99999999999972,False,143.71929824561389,0.86558412582846,0.7812499999999998,0.300119549036026,1.0
near,24,4150.0,435418.03510235914,4008710.8798812176,18.90471076965332,waverider-17m,18.0,223.41206206850762,204.79999999999995,True,118.7246376811593,0.8817666360750784,0.7250000000000014,0.300119549036026,1.0
near,25,600.0,432178.7968313578,4007239.544519517,7.374229431152344,8m-array,8.0,111.56278089797269,113.77777777777767,True,95.54822493940827,0.16760704836453022,0.1907890266923289,0.15355214476585388,0.0
near,25,650.0,432225.5960915859,4007257.1464865124,7.820518493652344,8m-array,8.0,111.64557858311751,127.99999999999986,False,106.38961038961027,0.04940302135010466,0.203125,0.15355214476585388,0.0
near,25,700.0,432272.395351814,4007274.7484535077,8.242612838745117,8m-array,8.0,341.333333333333,113.77777777777767,True,103.3525085798498,2.302612950798577,0.10087098359952584,0.15355214476585388,0.0
near,25,750.0,432319.1946120421,4007292.350420503,8.611295700073242,8m-array,8.0,130.4828696811911,113.77777777777767,True,108.46878615878106,0.20295316562485466,0.04894487904773914,0.15355214476585388,0.0
near,25,800.0,432365.9938722702,4007309.952387498,8.957796096801758,8m-array,8.0,122.81604706878734,102.39999999999988,False,113.69250144529094,0.08024755817239781,-0.09932494493249444,0.15355214476585388,0.0
near,25,850.0,432412.79313249834,4007327.5543544935,9.298121452331543,8m-array,8.0,101.55128268806484,102.39999999999988,True,124.39263037099465,-0.18362299771945212,-0.17680010709157667,0.15355214476585388,0.0
near,25,900.0,432459.5923927264,4007345.156321489,9.601929664611816,8m-array,8.0,104.61023049453955,113.77777777777767,True,127.60262873837725,-0.18018749669318213,-0.10834299494679356,0.15355214476585388,0.0
near,25,950.0,432506.3916529545,4007362.758288484,9.909761428833008,8m-array,8.0,116.03617724032581,127.99999999999986,True,120.45485964092818,-0.03668330537907982,0.06263873771106865,0.15355214476585388,0.0
near,25,1000.0,432553.1909131826,4007380.3602554793,10.190583229064941,awac-11m,11.9,139.5455156877248,127.99999999999986,True,107.4043064898702,0.29925438046458575,0.19175854472904352,0.15355214476585388,0.0
near,25,1050.0,432599.99017341074,4007397.9622224746,10.450363159179688,awac-11m,11.9,139.73944198279267,114.4866804479891,True,108.62306789468194,0.28646193383416807,0.05398128286150383,0.15355214476585388,0.0
near,25,1100.0,432646.78943363886,4007415.56418947,10.719156265258789,awac-11m,11.9,114.21440319778571,114.4866804479891,True,103.47820448323276,0.10375323739109343,0.10638448956214841,0.15355214476585388,0.0
near,25,1150.0,432693.5886938669,4007433.166156465,10.97072982788086,awac-11m,11.9,120.62026752907944,103.97144730968249,True,99.67268207935685,0.2101637581403164,0.04312882066224599,0.15355214476585388,0.0
near,25,1200.0,432740.38795409503,4007450.7681234605,11.209202766418457,awac-11m,11.9,110.55486708546897,103.97144730968249,True,105.20104947861799,0.05089129465328335,-0.011688116943979865,0.15355214476585388,0.0
near,25,1250.0,432787.18721432314,4007468.3700904557,11.455240249633789,awac-11m,11.9,103.56323789868563,95.07601314665045,True,107.68579672972095,-0.03828321799375711,-0.11709792717343781,0.15355214476585388,0.0
near,25,1300.0,432833.98647455126,4007485.972057451,11.695893287658691,awac-11m,11.9,122.37235716817939,113.77777777777767,True,118.7246376811593,0.03072419978080898,-0.04166666666666652,0.15355214476585388,0.0
near,25,1350.0,432880.7857347794,4007503.5740244463,11.903820991516113,awac-11m,11.9,114.04050596279542,113.4700050375516,True,108.17133655394512,0.05425808347965955,0.048984034517906005,0.300119549036026,0.00038095238095238096
near,25,1400.0,432927.58499500743,4007521.1759914416,12.11266040802002,awac-11m,11.9,114.57664998506232,118.6374546152431,True,109.42119323241305,0.04711570583679303,0.08422738877700331,0.300119549036026,0.02057142857142857
near,25,1450.0,432974.38425523555,4007538.777958437,12.327104568481445,awac-11m,11.9,117.84521341263918,124.17824001860234,True,105.27158167352088,0.1194399432328559,0.17959888171640404,0.300119549036026,0.09862909367859862
near,25,1500.0,433021.18351546366,4007556.379925432,12.52315902709961,awac-11m,11.9,130.85709640907262,127.01156821934933,True,110.44314185228592,0.184836778585036,0.1500177022238569,0.300119549036026,0.18995051389417586
near,25,1550.0,433067.9827756918,4007573.9818924274,12.731114387512207,awac-11m,11.9,132.36228506391157,142.61401971997583,True,111.90738596897418,0.18278417387578338,0.2743932715890167,0.300119549036026,0.2901751713632902
near,25,1600.0,433114.7820359199,4007591.5838594227,12.921259880065918,awac-11m,11.9,132.62656735094467,134.45778724835563,True,112.6822558459421,0.17699602617354593,0.1932472086127277,0.300119549036026,0.38452743902439024
near,25,1650.0,433161.58129614795,4007609.185826418,13.116435050964355,awac-11m,11.9,130.45572317000224,127.01156821934926,True,113.89946524064158,0.1453585220473279,0.11511996962413318,0.300119549036026,0.48476770753998477
near,25,1700.0,433208.38055637607,4007626.7877934133,13.300946235656738,awac-11m,11.9,127.924450953914,127.01156821934926,False,114.25103988255431,0.11967865750207118,0.11168850935547092,0.300119549036026,0.5824761904761905
near,25,1750.0,433255.1798166042,4007644.389760408,13.462627410888672,awac-11m,11.9,155.59204504850226,127.01156821934933,False,115.38028169014072,0.34851503887251867,0.10080826947922517,0.300119549036026,0.6766945925361767
near,25,1800.0,433301.9790768323,4007661.9917274034,13.625542640686035,awac-11m,11.9,141.87864781530365,131.9288631507498,False,114.30697674418592,0.2412072461055632,0.1541628246016944,0.300119549036026,0.7783701447067783
near,25,1850.0,433348.77833706036,4007679.5936943986,13.778807640075684,awac-11m,11.9,128.42723617373105,127.12026448932349,False,105.43114543114532,0.21811477669664447,0.20571832895757391,0.300119549036026,0.8777608530083778
near,25,1900.0,433395.5775972885,4007697.195661394,13.921168327331543,awac-11m,11.9,142.65044017584768,134.45778724835563,False,116.55284552845515,0.2239121192542748,0.1536208029818471,0.300119549036026,0.9664889565879665
near,25,1950.0,433442.3768575166,4007714.797628389,14.064742088317871,awac-11m,11.9,142.80527287457943,127.01156821934926,True,130.03174603174588,0.0982339100462053,-0.02322646510998383,0.300119549036026,1.0
near,25,2000.0,433489.1761177447,4007732.3995953845,14.186687469482422,awac-11m,11.9,130.88775925536396,127.01156821934926,True,106.38961038961028,0.23026824495398368,0.1938343204211308,0.300119549036026,1.0
near,25,2050.0,433535.9753779728,4007750.0015623798,14.29726791381836,awac-11m,11.9,89.45462581814532,127.01156821934926,True,130.03174603174588,-0.3120554899239305,-0.02322646510998383,0.300119549036026,1.0
near,25,2100.0,433582.7746382009,4007767.603529375,14.411178588867188,awac-11m,11.9,88.13091690361182,142.0032502336585,False,130.03174603174588,-0.32223538025786735,0.09206601131841974,0.300119549036026,1.0
near,25,2150.0,433629.573898429,4007785.2054963703,14.523199081420898,awac-11m,11.9,87.17149447500498,63.875365022904795,True,118.7246376811593,-0.2657674415557434,-0.4619872819115679,0.300119549036026,1.0
near,25,2200.0,433676.3731586571,4007802.8074633656,14.627484321594238,awac-11m,11.9,85.89979656740293,61.39090690386666,True,118.7246376811593,-0.27647876426381734,-0.48291350386147414,0.300119549036026,1.0
near,25,2250.0,433723.1724188852,4007820.409430361,14.743425369262695,awac-11m,11.9,68.47654342946527,63.99999999999993,False,118.7246376811593,-0.42323223918052877,-0.4609375,0.300119549036026,1.0
near,25,2300.0,433769.97167911334,4007838.011397356,14.857413291931152,awac-11m,11.9,68.67828405225225,63.99999999999993,False,118.72463768115931,-0.4215330078606677,-0.4609375000000001,0.300119549036026,1.0
near,25,2350.0,433816.7709393414,4007855.6133643514,14.962006568908691,waverider-17m,18.0,105.59175397787406,140.65721748345732,False,118.72463768115931,-0.11061633002034699,0.184734864057442,0.300119549036026,1.0
near,25,2400.0,433863.5701995695,4007873.2153313467,15.071328163146973,waverider-17m,18.0,107.81895810810119,119.85013472883753,False,109.22666666666652,-0.012887956773974585,0.0972607549637241,0.300119549036026,1.0
near,25,2450.0,433910.3694597976,4007890.817298342,15.174793243408203,waverider-17m,18.0,132.98758330239724,119.85013472883753,True,134.29508196721298,-0.009736013007050848,-0.10756125262950478,0.300119549036026,1.0
near,25,2500.0,433957.16872002574,4007908.4192653373,15.263915061950684,waverider-17m,18.0,145.96352704137843,119.85013472883753,True,134.29508196721298,0.08688661493214034,-0.10756125262950478,0.300119549036026,1.0
near,25,2550.0,434003.96798025386,4007926.0212323326,15.35270881652832,waverider-17m,18.0,128.4151783576643,119.85013472883753,True,134.29508196721298,-0.04378346193633664,-0.10756125262950478,0.300119549036026,1.0
near,25,2600.0,434050.7672404819,4007943.623199328,15.435136795043945,waverider-17m,18.0,118.96171569179032,119.85013472883753,True,134.29508196721298,-0.11417667758798622,-0.10756125262950478,0.300119549036026,1.0
near,25,2650.0,434097.56650071003,4007961.225166323,15.512124061584473,waverider-17m,18.0,116.39894082651736,110.27837316368448,True,134.29508196721295,-0.13325984003691804,-0.1788353560809618,0.300119549036026,1.0
near,25,2700.0,434144.36576093815,4007978.8271333184,15.58769416809082,waverider-17m,18.0,115.77841290370839,110.27837316368448,True,134.29508196721295,-0.1378804703215063,-0.1788353560809618,0.300119549036026,1.0
near,25,2750.0,434191.16502116626,4007996.4291003137,15.65864372253418,waverider-17m,18.0,106.10608558719046,95.07601314665045,True,134.29508196721295,-0.20990341542741375,-0.29203652319998963,0.300119549036026,1.0
near,25,2800.0,434237.9642813944,4008014.031067309,15.74350643157959,waverider-17m,18.0,113.18483275394073,161.90861620062083,False,134.29508196721298,-0.15719301782343853,0.20561835793919436,0.300119549036026,1.0
near,25,2850.0,434284.76354162244,4008031.6330343043,15.829854011535645,waverider-17m,18.0,81.95079462753856,46.88573916115248,True,122.26865671641777,-0.32974813964293337,-0.6165350923099098,0.300119549036026,1.0
near,25,2900.0,434331.56280185055,4008049.235001299,15.925180435180664,waverider-17m,18.0,96.97244914844785,161.90861620062083,False,122.26865671641777,-0.2068903695134261,0.3242037701955087,0.300119549036026,1.0
near,25,2950.0,434378.36206207867,4008066.8369682943,16.030500411987305,waverider-17m,18.0,166.50642340143025,152.64890726398542,False,123.5595776772246,0.3475800624407761,0.23542755756863332,0.300119549036026,1.0
near,25,3000.0,434425.1613223068,4008084.4389352896,16.144258499145508,waverider-17m,18.0,150.05815761183717,137.38401653758697,False,123.49748743718578,0.21507053079246563,0.11244381880614585,0.300119549036026,1.0
near,25,3050.0,434471.9605825349,4008102.040902285,16.27088165283203,waverider-17m,18.0,128.4603476688272,114.4866804479891,True,137.219430485762,-0.06383267140759363,-0.16566713589539095,0.300119549036026,1.0
near,25,3100.0,434518.75984276296,4008119.64286928,16.40579605102539,waverider-17m,18.0,93.41625363320884,98.13144038399065,True,138.84745762711847,-0.3272022748584804,-0.2932427999688164,0.300119549036026,1.0
near,25,3150.0,434565.5591029911,4008137.2448362755,16.547178268432617,waverider-17m,18.0,124.12345746606309,103.97144730968249,True,138.84745762711847,-0.10604443475369496,-0.2511822032139558,0.300119549036026,1.0
near,25,3200.0,434612.3583632192,4008154.8468032707,16.680301666259766,waverider-17m,18.0,118.48475713564514,137.0336582584802,True,138.84745762711847,-0.14665519152794537,-0.013063252288776694,0.300119549036026,1.0
near,25,3250.0,434659.1576234473,4008172.448770266,16.820547103881836,waverider-17m,18.0,149.8111999432146,144.8154687870047,True,138.84745762711847,0.07896249959102453,0.04298250225015732,0.300119549036026,1.0
near,25,3300.0,434705.9568836754,4008190.0507372613,16.957971572875977,waverider-17m,18.0,169.15212132555854,140.65721748345732,True,138.84745762711847,0.21825868630468337,0.013034159121581013,0.300119549036026,1.0
near,25,3350.0,434752.7561439035,4008207.6527042566,17.088417053222656,waverider-17m,18.0,192.84800560180764,161.90861620062083,True,126.0307692307691,0.5301660600729383,0.28467529944340386,0.300119549036026,1.0
near,25,3400.0,434799.5554041316,4008225.254671252,17.204710006713867,waverider-17m,18.0,192.63253463891607,161.90861620062083,True,126.03076923076908,0.5284563905675732,0.2846752994434041,0.300119549036026,1.0
near,25,3450.0,434846.3546643597,4008242.856638247,17.325016021728516,waverider-17m,18.0,132.7611611800717,152.64890726398542,True,126.03076923076908,0.05340276815242562,0.21120348781238585,0.300119549036026,1.0
near,25,3500.0,434893.1539245878,4008260.4586052424,17.44231414794922,waverider-17m,18.0,106.4902409730928,137.38401653758697,True,115.3802816901407,-0.07704991344121126,0.19070619801863864,0.300119549036026,1.0
near,25,3550.0,434939.95318481594,4008278.0605722377,17.54890251159668,waverider-17m,18.0,106.6593106811513,114.4866804479891,True,127.3367875647667,-0.16238415684154361,-0.1009143340469596,0.300119549036026,1.0
near,25,3600.0,434986.752445044,4008295.662539233,17.663602828979492,waverider-17m,18.0,135.12163600170425,114.4866804479891,False,115.3802816901407,0.17109816358899077,-0.007744834984468207,0.300119549036026,1.0
near,25,3650.0,435033.5517052721,4008313.2645062283,17.779069900512695,waverider-17m,18.0,125.52215922758344,106.04142040647623,False,142.05780346820794,-0.11640081598421392,-0.253533295478499,0.300119549036026,1.0
near,25,3700.0,435080.3509655002,4008330.8664732235,17.899932861328125,waverider-17m,18.0,131.14599164871206,116.36363636363627,False,141.89376443417999,-0.0757452085955016,-0.1799242424242422,0.300119549036026,1.0
near,25,3750.0,435127.15022572834,4008348.468440219,18.012004852294922,waverider-17m,18.0,118.97348349043904,113.60260018692684,False,143.71929824561389,-0.17218157239318455,-0.2095522203790483,0.300119549036026,1.0
near,25,3800.0,435173.94948595646,4008366.070407214,18.13335418701172,waverider-17m,18.0,170.6274531845733,159.92193217393253,False,143.71929824561389,0.18722715228524045,0.11273805345631893,0.300119549036026,1.0
near,25,3850.0,435220.7487461845,4008383.6723742094,18.256610870361328,waverider-17m,18.0,171.27572194360448,159.92193217393253,False,143.71929824561386,0.1917378113751791,0.11273805345631915,0.300119549036026,1.0
near,25,3900.0,435267.54800641263,4008401.2743412047,18.37337875366211,waverider-17m,18.0,173.43206106329387,161.90861620062083,False,143.71929824561386,0.2067416358163774,0.12656141643498509,0.300119549036026,1.0
near,25,3950.0,435314.34726664075,4008418.8763082,18.496700286865234,waverider-17m,18.0,114.9643888237181,50.633541266856774,False,143.71929824561386,-0.20007688440528082,-0.6476914242906691,0.300119549036026,1.0
near,25,4000.0,435361.14652686886,4008436.478275195,18.618484497070312,waverider-17m,18.0,172.91481838116695,127.99999999999986,False,130.03174603174588,0.3297892526871986,-0.015625,0.300119549036026,1.0
near,25,4050.0,435407.945787097,4008454.08024219,18.739295959472656,waverider-17m,18.0,182.6615281200751,50.94590413875139,True,143.71929824561389,0.2709603397026723,-0.6455180009876914,0.300119549036026,1.0
near,25,4100.0,435454.74504732504,4008471.6822091853,18.850553512573242,waverider-17m,18.0,185.68767449521633,50.94590413875139,True,143.71929824561389,0.29201628982267347,-0.6455180009876914,0.300119549036026,1.0
near,25,4150.0,435501.54430755315,4008489.2841761806,18.96938133239746,waverider-17m,18.0,182.15561682913633,50.94590413875139,True,130.03174603174588,0.40085496340766635,-0.6082041063548167,0.300119549036026,1.0
near,26,650.0,432307.0671313529,4007040.225813691,7.816544532775879,8m-array,8.0,110.17382976097365,95.07601314665045,True,103.90935601041417,0.060287870034837265,-0.0850100818917443,0.15355214476585388,0.0
near,26,700.0,432353.883069322,4007057.7833747994,8.244287490844727,8m-array,8.0,341.333333333333,113.77777777777767,True,106.79278211125846,2.1962210046904325,0.06540700156347756,0.15355214476585388,0.0
near,26,750.0,432400.69900729106,4007075.340935908,8.599120140075684,8m-array,8.0,129.98080406572473,102.39999999999988,True,105.44808920164382,0.2326520570436137,-0.028906063872008336,0.15355214476585388,0.0
near,26,800.0,432447.5149452601,4007092.898497016,8.974446296691895,8m-array,8.0,120.05554246421632,102.39999999999988,True,120.92236665733648,-0.007168435559787967,-0.15317568758660116,0.15355214476585388,0.0
near,26,850.0,432494.33088322915,4007110.4560581245,9.326448440551758,8m-array,8.0,103.04687690358234,102.39999999999988,True,124.61938229519694,-0.17310714428445728,-0.17829796526004316,0.15355214476585388,0.0
near,26,900.0,432541.1468211982,4007128.013619233,9.62041187286377,8m-array,8.0,105.88587722009679,113.77777777777767,True,116.97043288500986,-0.09476373978892572,-0.027294548104911165,0.15355214476585388,0.0
near,26,950.0,432587.9627591673,4007145.5711803413,9.940258026123047,8m-array,8.0,116.04215430509923,127.99999999999986,True,114.0932387314967,0.01708177973796543,0.1218894425569852,0.15355214476585388,0.0
near,26,1000.0,432634.7786971364,4007163.1287414497,10.22856616973877,awac-11m,11.9,127.15495520656867,124.17824001860234,True,100.04477701448931,0.27098044496768714,0.2412266159643479,0.15355214476585388,0.0
near,26,1050.0,432681.59463510546,4007180.6863025585,10.520885467529297,awac-11m,11.9,117.81923380687094,119.85013472883753,True,97.69915954956078,0.20593907204599504,0.22672636368013,0.15355214476585388,0.0
near,26,1100.0,432728.41057307454,4007198.243863667,10.793001174926758,awac-11m,11.9,113.98506008299367,114.4866804479891,True,98.6987951807228,0.1548779280869732,0.15996026332801572,0.15355214476585388,0.0
near,26,1150.0,432775.22651104355,4007215.8014247753,11.049873352050781,awac-11m,11.9,111.51645383309301,114.4866804479891,True,108.19178591301186,0.030729393105260794,0.05818273986195632,0.15355214476585388,0.0
near,26,1200.0,432822.04244901263,4007233.3589858836,11.3233060836792,awac-11m,11.9,103.82430425809035,114.4866804479891,True,105.44932115872432,-0.015410406466135118,0.08570334251523137,0.15355214476585388,0.0
near,26,1250.0,432868.8583869817,4007250.916546992,11.586845397949219,awac-11m,11.9,111.72657756228696,103.97144730968249,True,108.10110868271762,0.03353775852762331,-0.038201841066735964,0.15355214476585388,0.0
near,26,1300.0,432915.6743249508,4007268.4741081004,11.823660850524902,awac-11m,11.9,121.67259969349227,103.97144730968249,True,108.15032876657874,0.12503217587159354,-0.038639563139151845,0.15355214476585388,0.0
near,26,1350.0,432962.49026291986,4007286.031669209,12.059953689575195,awac-11m,11.9,114.03593660786737,124.17824001860234,True,109.27870414483074,0.0435330241172307,0.13634436819478335,0.300119549036026,0.0049504950495049506
near,26,1400.0,433009.30620088894,4007303.589230317,12.285444259643555,awac-11m,11.9,115.05699877362356,124.17824001860234,True,111.0695992768905,0.03590000794720338,0.11802186041054052,0.300119549036026,0.0419047619047619
near,26,1450.0,433056.12213885796,4007321.146791426,12.489457130432129,awac-11m,11.9,117.98602783544021,124.17824001860234,True,111.00271002710015,0.06291123709173552,0.11869557048008583,0.300119549036026,0.11089939024390244
near,26,1500.0,433102.93807682703,4007338.7043525344,12.704925537109375,awac-11m,11.9,130.83346051285542,134.71611176555945,True,116.61606136442772,0.12191630365561767,0.15521061326680097,0.300119549036026,0.21219047619047618
near,26,1550.0,433149.7540147961,4007356.2619136428,12.91397762298584,awac-11m,11.9,132.00734929998646,134.71611176555945,True,124.33858727378855,0.06167644489406654,0.08346181760067783,0.300119549036026,0.3150684931506849
near,26,1600.0,433196.5699527652,4007373.819474751,13.101543426513672,awac-11m,11.9,132.10350119168874,134.45778724835563,True,113.90961761297784,0.1597221021365105,0.1803901203952134,0.300119549036026,0.4137799771602588
near,26,1650.0,433243.38589073427,4007391.3770358595,13.289032936096191,awac-11m,11.9,130.02604983116026,127.12026448932349,True,113.69164774160974,0.14367284153251236,0.11811436472653947,0.300119549036026,0.5117960426179604
near,26,1700.0,433290.20182870334,4007408.934596968,13.457809448242188,awac-11m,11.9,127.76748889390497,119.85013472883753,True,115.3802816901407,0.1073598280599688,0.03874018136565849,0.300119549036026,0.6163809523809524
near,26,1750.0,433337.01776667236,4007426.4921580763,13.603630065917969,awac-11m,11.9,116.9606074150339,119.85013472883753,True,114.18895198760957,0.0242725358204976,0.04957732462455944,0.300119549036026,0.7134146341463414
near,26,1800.0,433383.83370464144,4007444.0497191846,13.747097969055176,awac-11m,11.9,116.98468911673623,119.85013472883753,True,115.3802816901407,0.013905386631870353,0.03874018136565849,0.300119549036026,0.8114285714285714
near,26,1850.0,433430.6496426105,4007461.6072802935,13.892005920410156,awac-11m,11.9,126.59479423372173,119.85013472883753,True,106.38961038961027,0.18991688915973937,0.12652104176275647,0.300119549036026,0.9139047619047619
near,26,1900.0,433477.4655805796,4007479.164841402,14.025506973266602,awac-11m,11.9,127.95287619002318,127.12026448932349,True,106.38961038961027,0.2026820637978266,0.19485600166966788,0.300119549036026,0.9786666666666667
near,26,1950.0,433524.28151854867,4007496.7224025102,14.159769058227539,awac-11m,11.9,129.8916412503157,127.01156821934926,True,130.03174603174588,-0.0010774659704714251,-0.02322646510998383,0.300119549036026,1.0
near,26,2000.0,433571.09745651775,4007514.2799636186,14.278855323791504,awac-11m,11.9,130.9878569077244,127.01156821934926,True,130.03174603174588,0.007352903465166705,-0.02322646510998383,0.300119549036026,1.0
near,26,2050.0,433617.91339448676,4007531.837524727,14.390726089477539,awac-11m,11.9,87.47315697644535,127.01156821934926,False,130.03174603174588,-0.32729383672899615,-0.02322646510998383,0.300119549036026,1.0
near,26,2100.0,433664.72933245584,4007549.3950858354,14.509848594665527,awac-11m,11.9,88.43936801976182,63.875365022904795,True,118.7246376811593,-0.2550883308882359,-0.4619872819115679,0.300119549036026,1.0
near,26,2150.0,433711.5452704249,4007566.9526469437,14.627189636230469,awac-11m,11.9,87.42852072288605,63.875365022904795,True,118.7246376811593,-0.26360254762217483,-0.4619872819115679,0.300119549036026,1.0
near,26,2200.0,433758.361208394,4007584.510208052,14.74000358581543,awac-11m,11.9,87.44464087989304,63.875365022904795,True,118.7246376811593,-0.2634667699325407,-0.4619872819115679,0.300119549036026,1.0
near,26,2250.0,433805.1771463631,4007602.067769161,14.859702110290527,awac-11m,11.9,92.81776002273743,63.99999999999993,True,118.7246376811593,-0.2182097849647352,-0.4609375,0.300119549036026,1.0
near,26,2300.0,433851.99308433215,4007619.6253302693,14.975817680358887,waverider-17m,18.0,102.74458895678063,124.17824001860234,False,109.22666666666653,-0.05934519387712933,0.13688574235781092,0.300119549036026,1.0
near,26,2350.0,433898.8090223012,4007637.1828913777,15.079936027526855,waverider-17m,18.0,106.31080309484375,140.65721748345732,False,109.22666666666655,-0.02669552830648314,0.2877552870189588,0.300119549036026,1.0
near,26,2400.0,433945.62496027024,4007654.740452486,15.185721397399902,waverider-17m,18.0,129.61695774402952,124.17824001860234,False,134.29508196721298,-0.03483466523610734,-0.07533292954898063,0.300119549036026,1.0
near,26,2450.0,433992.4408982393,4007672.2980135945,15.279895782470703,waverider-17m,18.0,144.0473278797029,119.85013472883753,True,134.29508196721298,0.07261804207298406,-0.10756125262950478,0.300119549036026,1.0
near,26,2500.0,434039.2568362084,4007689.855574703,15.383413314819336,waverider-17m,18.0,144.1275470706076,119.85013472883753,True,134.29508196721298,0.07321537735682027,-0.10756125262950478,0.300119549036026,1.0
near,26,2550.0,434086.0727741775,4007707.413135811,15.472405433654785,waverider-17m,18.0,128.74677597378687,119.85013472883753,True,134.29508196721298,-0.04131429023425215,-0.10756125262950478,0.300119549036026,1.0
near,26,2600.0,434132.88871214655,4007724.9706969196,15.563543319702148,waverider-17m,18.0,128.8237295049788,119.85013472883753,True,134.29508196721295,-0.04074127199661681,-0.10756125262950456,0.300119549036026,1.0
