transect,distance_m,xFRF,yFRF,wavelength_m,wavelength_smoothed_m,axial_bearing_deg,near_pier,h_wr17,h_wr17_lo,h_wr17_hi,h_awac,h_awac_lo,h_awac_hi
1,1500.0,1597.8117024988571,3009.4896667971084,142.00325023365863,136.96969888734176,70.55996517182382,False,16.3093399378923,29.758673333396306,12.776870320697698,21.253463755304438,29.758673333396306,16.3093399378923
1,1550.0,1647.7900558771844,3011.7829332068386,133.36871263626006,134.86163678410293,69.67686317033706,False,15.711617362184969,28.100070928928425,12.340525447846519,20.368653823772544,28.100070928928425,15.711617362184969
1,1600.0,1697.7685156845548,3014.0759032430215,130.5035824457897,131.74686441160068,69.71744091108341,False,14.860442020349756,25.90205050479771,11.714400737967624,19.129606942594044,25.90205050479771,14.860442020349756
1,1650.0,1747.7470819153461,3016.3685768967134,126.42938837114751,128.63209203909847,69.77514056883193,False,14.045525856716065,23.945221465284398,11.10980999882719,17.964655495667497,23.945221465284398,14.045525856716065
1,1700.0,1797.7257545646864,3018.6609541653625,126.42938837114751,127.48753333192455,69.77514056883193,False,13.754797061603838,23.27679528986248,10.892920194554643,17.553767718944314,23.27679528986248,13.754797061603838
1,1750.0,1847.7045336299002,3020.9530350490163,126.42938837114751,128.18612167938554,69.77514056883193,False,13.93169910207618,23.681789931037912,11.024967204715336,17.803497323430825,23.681789931037912,13.93169910207618
1,1800.0,1897.6834191061027,3023.244819540979,127.64591910039049,131.03168750184756,68.55226367289467,False,14.670196952845398,25.43342531509913,11.57370270292924,18.855845719515468,25.43342531509913,14.670196952845398
1,1850.0,1947.6624109901275,3025.5363076397985,133.99652418309475,133.87725332430958,83.99099404250548,False,15.438570031705462,27.375672928139217,12.14027619091469,19.968582499396344,27.375672928139217,15.438570031705462
1,1900.0,1997.6415092763655,3027.8274993406762,140.65721748345757,136.5048104347769,74.05460409907712,False,16.175976986973335,29.379302361494748,12.679755148599602,21.05494418132856,29.379302361494748,16.175976986973335
1,1950.0,2047.6207139628657,3030.1183946417627,140.65721748345757,137.48598171631792,74.05460409907712,False,16.458490491013126,30.189780119495403,12.885316777315685,21.476254685952085,30.189780119495403,16.458490491013126
1,2000.0,2097.6000250415896,3032.4089935390552,139.56717392348426,138.6001116643958,70.90650799951437,False,16.784150979511637,31.157790864605147,13.121493009245897,21.965595465593207,31.157790864605147,16.784150979511637
