transect,distance_m,E,N,certified,depth_mean_m,depth_p10_m,depth_p90_m,uncertainty_max_m,frf_survey_fraction,sar_paper_wavelength_m,sar_identifiable,sar_axial_deg,sar_peak_k,sar_centroid_k,sar_band_k,pred_Ek_peak_k,pred_Ek_centroid_k,pred_Ek_band_k,pred_k2Ek_peak_k,pred_k2Ek_centroid_k,pred_k2Ek_band_k,lambda_Tpeak_waverider-17m_m,lambda_Tpeak_awac-11m_m,lambda_Tpeak_8m-array_m,lambda_Tpeak_waverider-26m_m
2,800.0,432304.7445522496,4007466.34524489,True,8.956473350524902,7.617465496063232,10.182249069213867,0.8899999856948853,0.0,93.09090909090897,True,90.0,0.07418612168343298,0.05283746025753684,"[0.018407769454627715, 0.07976700097005343]",0.05808486752982239,0.06031805222919673,"[0.055223308363883145, 0.06749515466696829]",0.29488963901723986,0.2557958156997845,"[0.19021361769781972, 0.3129320807286712]",105.70911039597868,96.30858892478362,116.84508961043399,96.30858892478362
2,850.0,432351.5374511199,4007483.96411589,True,9.292288780212402,8.024222373962402,10.448528289794922,0.8799999952316284,0.0,102.39999999999988,True,90.0,0.06720123953028771,0.06237612245510374,"[0.042951462060798, 0.07976700097005343]",0.057284596297840246,0.060043126258381534,"[0.055223308363883145, 0.06749515466696829]",0.29574462692289133,0.2997443599381794,"[0.2883883881225009, 0.3129320807286712]",107.1790806957001,97.62051613023284,118.49978905829853,97.62051613023284
2,900.0,432398.33034999017,4007501.5829868903,True,9.606449127197266,8.413581848144531,10.755913734436035,0.8700000047683716,0.0,113.77777777777767,True,90.0,0.05590157084774604,0.060231268303366954,"[0.042951462060798, 0.07976700097005343]",0.056764352087009695,0.05980278825192918,"[0.055223308363883145, 0.06749515466696829]",0.2967110182378238,0.3002292037258461,"[0.2883883881225009, 0.3129320807286712]",108.83703904459543,99.09982704947274,120.366532395257,99.09982704947274
2,950.0,432445.1232488605,4007519.2018578905,True,9.873616218566895,8.75196647644043,11.002355575561523,0.8600000143051147,0.0,127.99999999999986,True,90.0,0.050223073188837654,0.05344716508594196,"[0.042951462060798, 0.06749515466696829]",0.055745054082409894,0.05555138398617983,"[0.042951462060798, 0.06749515466696829]",0.2990103079415128,0.3005697299237329,"[0.2883883881225009, 0.3129320807286712]",110.00675694879897,100.14229269050008,121.68488382889926,100.14229269050008
2,1000.0,432491.9161477307,4007536.82072889,True,10.162328720092773,9.066834449768066,11.250521659851074,0.8600000143051147,0.0,124.17824001860234,True,90.0,0.04884564862831503,0.04901630807529415,"[0.042951462060798, 0.055223308363883145]",0.05506546057995626,0.055128854809893796,"[0.042951462060798, 0.06749515466696829]",0.29949323456540966,0.3006012770102784,"[0.2883883881225009, 0.3129320807286712]",111.54642684446426,101.51389293996631,123.42082024334843,101.51389293996631
2,1050.0,432538.709046601,4007554.4395998903,True,10.432955741882324,9.335265159606934,11.461100578308105,0.8500000238418579,0.0,124.17824001860234,True,63.43494882292201,0.04880190137218265,0.04503095933465751,"[0.030679615757712858, 0.055223308363883145]",0.054152451069526736,0.054642031025571504,"[0.042951462060798, 0.06749515466696829]",0.2995703075556855,0.30060510157483433,"[0.2883883881225009, 0.3129320807286712]",113.17943700202882,102.96595003186752,125.26495410375632,102.96595003186752
2,1100.0,432585.50194547133,4007572.0584708904,True,10.673903465270996,9.620184898376465,11.635822296142578,0.8399999737739563,0.0,119.85013472883753,True,63.43494882292201,0.05185814509446777,0.054203877879593264,"[0.030679615757712858, 0.07976700097005343]",0.05392970704911794,0.054536730506212605,"[0.042951462060798, 0.06749515466696829]",0.2995980877790848,0.3006064815047623,"[0.2883883881225009, 0.3129320807286712]",113.8143384062054,103.53002472268426,125.98245927242533,103.53002472268426
2,1150.0,432632.2948443416,4007589.6773418905,False,10.916059494018555,9.900262832641602,11.806183815002441,0.8399999737739563,0.0,104.03104688311235,True,,,,,,,,,,,,,,
2,1200.0,432679.0877432119,4007607.29621289,False,11.160102844238281,10.182955741882324,12.065898895263672,0.8299999833106995,0.0,104.03104688311235,True,,,,,,,,,,,,,,
2,1250.0,432725.8806420822,4007624.9150838903,False,11.380778312683105,10.412139892578125,12.247771263122559,0.8299999833106995,0.0,103.97144730968249,True,,,,,,,,,,,,,,
