transect,distance_m,xFRF,yFRF,wavelength_m,wavelength_smoothed_m,axial_bearing_deg,near_pier,h_wr17,h_wr17_lo,h_wr17_hi,h_awac,h_awac_lo,h_awac_hi,z_p50,implied_eta_wr17,z_p95,survey_points,implied_eta_awac,z_p5
1,550.0,614.6224514979298,3658.2590579514053,103.32254115783341,97.92747813288517,70.34617594194648,False,7.619303588291402,11.489152486279314,6.177864654350093,9.346859824780976,11.489152486279314,7.619303588291402,,,,,,
1,600.0,664.5998352269985,3660.604428406255,95.07601314665045,95.80844064159525,68.19859051364803,False,7.267206714458457,10.903779979865098,5.899769990508365,8.89788882569159,10.903779979865098,7.267206714458457,,,,,,
1,650.0,714.5773259519159,3662.949502534089,95.07601314665045,93.68940315030535,68.19859051364803,False,6.925364244185075,10.341998572195452,5.629042812214691,8.463863545227285,10.341998572195452,6.925364244185075,,,,,,
1,700.0,764.5549236690243,3665.294280331957,87.48622415019622,87.72867800722993,70.01689347809987,False,6.016957530508115,8.878355866415367,4.906166448524572,7.319073334087621,8.878355866415367,6.016957530508115,,,,,,
1,750.0,814.5326283758809,3667.63876179651,87.48622415019622,85.8918442223748,70.01689347809987,False,5.752353758403753,8.459510972520325,4.694675204860789,6.987868926495229,8.459510972520325,5.752353758403753,,,,,,
1,800.0,864.510440064939,3669.9829469252454,73.51891544245632,80.94433526131365,68.96248897457808,False,5.074227225493918,7.4003880870457515,4.150784998874199,6.143483620025839,7.4003880870457515,5.074227225493918,,,,,,
1,900.0,964.4663843820713,3674.670428160322,75.28597730240584,75.56780289649363,72.89727103094748,False,4.392602083473538,6.3552308823306864,3.601404918375401,5.300898936991732,6.3552308823306864,4.392602083473538,,,,,,
1,950.0,1014.4445170001561,3677.0137242608116,78.1803415387065,83.18093586330018,75.25643716352907,False,5.374618745260436,7.867078900748786,4.392045194396108,6.516750617913625,7.867078900748786,5.374618745260436,,,,,,
1,1000.0,1064.4227565860451,3679.356724010289,75.28597730240584,87.20925692220683,72.89727103094748,False,5.941414807647097,8.75844760622501,4.84582938305727,7.224415466939498,8.75844760622501,5.941414807647097,,,,,,
1,1050.0,1114.401103135357,3681.6994274077,103.97144730968249,92.81656969329234,23.962488974578356,False,6.787489861144884,10.11717533687816,5.5196487582883575,8.289319251130827,10.11717533687816,6.787489861144884,,,,,,
