transect,distance_m,E,N,certified,depth_mean_m,depth_p10_m,depth_p90_m,uncertainty_max_m,frf_survey_fraction,legacy_fraction,bluetopo_modern_fraction,bluetopo_old_fraction,cudem_fraction,dominant_source_class,source_year_min,sar_paper_wavelength_m,sar_identifiable,sar_axial_deg,sar_sector_source,sar_max_axial_deg,sar_peak_k,sar_centroid_k,sar_band_k,pred_Ek_peak_k,pred_Ek_centroid_k,pred_Ek_band_k,pred_k2Ek_peak_k,pred_k2Ek_centroid_k,pred_k2Ek_band_k,lambda_Tpeak_waverider-17m_m,lambda_Tpeak_awac-11m_m,lambda_Tpeak_8m-array_m,lambda_Tpeak_waverider-26m_m
1,6000.0,436518.63863897376,4011573.427718424,True,21.9595947265625,21.03509521484375,22.775409698486328,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,186.18181818181793,True,72.0,fixed,90.0,0.035158565079100326,0.04199744582686188,"[0.033747577333484144, 0.05215534678811186]",0.040266995681998125,0.04062657500802083,"[0.040266995681998125, 0.04103398607594094]",0.20823789195547604,0.208237891955476,"[0.20823789195547604, 0.20823789195547604]",154.16676758764527,138.56238591316523,172.49437039853953,138.56238591316523
1,6100.0,436616.25701311475,4011595.1222576,True,22.146793365478516,21.24808120727539,22.868907928466797,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,204.79999999999976,True,72.0,fixed,90.0,0.033801863018028185,0.029486306027996345,"[0.009203884727313857, 0.05215534678811186]",0.04059883273381659,0.04059104486936858,"[0.040266995681998125, 0.04103398607594094]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",154.6685591783566,138.98478696974317,173.08768081362177,138.98478696974317
1,6200.0,436713.87538725574,4011616.8167967764,True,22.312583923339844,21.455333709716797,22.94122314453125,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,409.5999999999993,False,72.0,fixed,135.0,0.014579960939124108,0.012993196338407488,"[0.009203884727313857, 0.015339807878856429]",0.04054307859701607,0.040266995681998125,"[0.040266995681998125, 0.040266995681998125]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",155.11141221922813,139.35740619759568,173.61149560934527,139.35740619759568
1,6300.0,436811.4937613968,4011638.5113359527,True,22.423320770263672,21.683746337890625,22.975326538085938,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,457.9467217919564,False,72.0,fixed,60.94539590092286,0.039763974855826875,0.039830509600773126,"[0.033747577333484144, 0.04601942363656929]",0.04048975564823575,0.040266995681998125,"[0.040266995681998125, 0.040266995681998125]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",155.406894681993,139.60599318892125,173.9610361856711,139.60599318892125
1,6400.0,436909.1121355378,4011660.2058751285,True,22.50556182861328,21.925899505615234,22.975326538085938,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,101.76593817599031,True,72.0,fixed,60.94539590092286,0.04094467420628143,0.0404279535006593,"[0.033747577333484144, 0.04601942363656929]",0.0404419477514705,0.040266995681998125,"[0.040266995681998125, 0.040266995681998125]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",155.6263152367493,139.79058631624966,174.2206033272596,139.79058631624966
1,6500.0,437006.7305096788,4011681.900414305,True,22.564910888671875,22.118701934814453,22.979400634765625,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,146.2857142857141,True,72.0,fixed,90.0,0.04144650653747509,0.042776796840590936,"[0.033747577333484144, 0.05215534678811186]",0.04038911994504228,0.04026699568199813,"[0.040266995681998125, 0.040266995681998125]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",155.78371871292399,139.92290446925804,174.40692306558316,139.92290446925804
1,6600.0,437104.34888381977,4011703.594953481,True,22.61039161682129,22.248825073242188,22.98563003540039,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,136.53333333333316,True,72.0,fixed,90.0,0.041615833752064915,0.042749214519071446,"[0.033747577333484144, 0.05215534678811186]",0.040319442041996154,0.040266995681998125,"[0.040266995681998125, 0.040266995681998125]",0.20823789195547604,0.208237891955476,"[0.20823789195547604, 0.20823789195547604]",155.9033593535343,140.0233708401672,174.5486659725513,140.0233708401672
1,6700.0,437201.9672579608,4011725.2894926574,True,22.642047882080078,22.32079315185547,22.98563003540039,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,146.2857142857141,True,72.0,fixed,90.0,0.041627180434508096,0.042621974107152724,"[0.033747577333484144, 0.05215534678811186]",0.04032113247699131,0.040266995681998125,"[0.040266995681998125, 0.040266995681998125]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",155.98597517526244,140.0926729843975,174.64662844987689,140.0926729843975
1,6800.0,437299.5856321018,4011746.9840318332,True,22.672523498535156,22.311527252197266,22.994503021240234,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,146.2857142857141,True,72.0,fixed,90.0,0.042115274188883646,0.04272500486635395,"[0.033747577333484144, 0.05215534678811186]",0.040320249628111975,0.040266995681998125,"[0.040266995681998125, 0.040266995681998125]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",156.06497732956032,140.15888516865581,174.74037366213253,140.15888516865581
1,6900.0,437397.2040062428,4011768.6785710095,True,22.685291290283203,22.300312042236328,23.005661010742188,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,157.53846153846138,True,72.0,fixed,90.0,0.04319042731617375,0.040652993611453636,"[0.027611654181941572, 0.05215534678811186]",0.040320543594459406,0.040266995681998125,"[0.040266995681998125, 0.040266995681998125]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",156.0977355347924,140.18630225123965,174.77928866703672,140.18630225123965
1,7000.0,437494.8223803838,4011790.373110186,True,22.696577072143555,22.314849853515625,23.03165054321289,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,186.18181818181793,True,72.0,fixed,90.0,0.03493993499580059,0.03774569886944884,"[0.021475731030399, 0.05215534678811186]",0.04030923172060607,0.040266995681998125,"[0.040266995681998125, 0.040266995681998125]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",156.12694611136118,140.2107787258331,174.81395632492135,140.2107787258331
